Newton_method Runge_Kutta Analytical_solution
1.1348 1.13489 1.13489
1.13503 1.13512 1.13512
1.13526 1.13535 1.13535
1.13549 1.13558 1.13558
1.13572 1.13581 1.13581
1.13594 1.13604 1.13604
1.13617 1.13627 1.13627
1.1364 1.1365 1.1365
1.13663 1.13673 1.13673
1.13686 1.13696 1.13696
1.13709 1.13719 1.13719
1.13732 1.13741 1.13741
1.13755 1.13764 1.13764
1.13778 1.13787 1.13787
1.13801 1.1381 1.1381
1.13824 1.13833 1.13833
1.13847 1.13856 1.13856
1.1387 1.13879 1.13879
1.13893 1.13902 1.13902
1.13916 1.13925 1.13925
1.13939 1.13948 1.13948
1.13962 1.13971 1.13971
1.13985 1.13994 1.13994
1.14008 1.14017 1.14017
1.14031 1.1404 1.1404
1.14054 1.14063 1.14063
1.14077 1.14086 1.14086
1.141 1.14109 1.14109
1.14123 1.14132 1.14132
1.14146 1.14155 1.14155
1.14169 1.14178 1.14178
1.14192 1.14201 1.14201
1.14215 1.14224 1.14224
1.14238 1.14247 1.14247
1.14261 1.1427 1.1427
1.14284 1.14293 1.14293
1.14307 1.14317 1.14317
1.1433 1.1434 1.1434
1.14353 1.14363 1.14363
1.14376 1.14386 1.14386
1.14399 1.14409 1.14409
1.14422 1.14432 1.14432
1.14445 1.14455 1.14455
1.14468 1.14478 1.14478
1.14492 1.14501 1.14501
1.14515 1.14524 1.14524
1.14538 1.14547 1.14547
1.14561 1.14571 1.14571
1.14584 1.14594 1.14594
1.14607 1.14617 1.14617
1.1463 1.1464 1.1464
1.14653 1.14663 1.14663
1.14677 1.14686 1.14686
1.147 1.14709 1.14709
1.14723 1.14733 1.14733
1.14746 1.14756 1.14756
1.14769 1.14779 1.14779
1.14792 1.14802 1.14802
1.14816 1.14825 1.14825
1.14839 1.14849 1.14849
1.14862 1.14872 1.14872
1.14885 1.14895 1.14895
1.14908 1.14918 1.14918
1.14932 1.14941 1.14941
1.14955 1.14965 1.14965
1.14978 1.14988 1.14988
1.15001 1.15011 1.15011
1.15024 1.15034 1.15034
1.15048 1.15057 1.15057
1.15071 1.15081 1.15081
1.15094 1.15104 1.15104
1.15117 1.15127 1.15127
1.15141 1.1515 1.1515
1.15164 1.15174 1.15174
1.15187 1.15197 1.15197
1.1521 1.1522 1.1522
1.15234 1.15244 1.15244
1.15257 1.15267 1.15267
1.1528 1.1529 1.1529
1.15304 1.15313 1.15313
1.15327 1.15337 1.15337
1.1535 1.1536 1.1536
1.15373 1.15383 1.15383
1.15397 1.15407 1.15407
1.1542 1.1543 1.1543
1.15443 1.15453 1.15453
1.15467 1.15477 1.15477
1.1549 1.155 1.155
1.15513 1.15523 1.15523
1.15537 1.15547 1.15547
1.1556 1.1557 1.1557
1.15583 1.15593 1.15593
1.15607 1.15617 1.15617
1.1563 1.1564 1.1564
1.15654 1.15663 1.15663
1.15677 1.15687 1.15687
1.157 1.1571 1.1571
1.15724 1.15734 1.15734
1.15747 1.15757 1.15757
1.1577 1.1578 1.1578
1.15794 1.15804 1.15804
1.15817 1.15827 1.15827
1.15841 1.15851 1.15851
1.15864 1.15874 1.15874
1.15888 1.15898 1.15898
1.15911 1.15921 1.15921
1.15934 1.15944 1.15944
1.15958 1.15968 1.15968
1.15981 1.15991 1.15991
1.16005 1.16015 1.16015
1.16028 1.16038 1.16038
1.16052 1.16062 1.16062
1.16075 1.16085 1.16085
1.16099 1.16109 1.16109
1.16122 1.16132 1.16132
1.16146 1.16156 1.16156
1.16169 1.16179 1.16179
1.16193 1.16203 1.16203
1.16216 1.16226 1.16226
1.1624 1.1625 1.1625
1.16263 1.16273 1.16273
1.16287 1.16297 1.16297
1.1631 1.1632 1.1632
1.16334 1.16344 1.16344
1.16357 1.16367 1.16367
1.16381 1.16391 1.16391
1.16404 1.16414 1.16414
1.16428 1.16438 1.16438
1.16451 1.16461 1.16461
1.16475 1.16485 1.16485
1.16498 1.16509 1.16509
1.16522 1.16532 1.16532
1.16546 1.16556 1.16556
1.16569 1.16579 1.16579
1.16593 1.16603 1.16603
1.16616 1.16627 1.16627
1.1664 1.1665 1.1665
1.16664 1.16674 1.16674
1.16687 1.16697 1.16697
1.16711 1.16721 1.16721
1.16734 1.16745 1.16745
1.16758 1.16768 1.16768
1.16782 1.16792 1.16792
1.16805 1.16816 1.16816
1.16829 1.16839 1.16839
1.16853 1.16863 1.16863
1.16876 1.16886 1.16886
1.169 1.1691 1.1691
1.16924 1.16934 1.16934
1.16947 1.16957 1.16957
1.16971 1.16981 1.16981
1.16995 1.17005 1.17005
1.17018 1.17029 1.17029
1.17042 1.17052 1.17052
1.17066 1.17076 1.17076
1.17089 1.171 1.171
1.17113 1.17123 1.17123
1.17137 1.17147 1.17147
1.17161 1.17171 1.17171
1.17184 1.17195 1.17195
1.17208 1.17218 1.17218
1.17232 1.17242 1.17242
1.17256 1.17266 1.17266
1.17279 1.1729 1.1729
1.17303 1.17313 1.17313
1.17327 1.17337 1.17337
1.17351 1.17361 1.17361
1.17374 1.17385 1.17385
1.17398 1.17408 1.17408
1.17422 1.17432 1.17432
1.17446 1.17456 1.17456
1.17469 1.1748 1.1748
1.17493 1.17504 1.17504
1.17517 1.17527 1.17527
1.17541 1.17551 1.17551
1.17565 1.17575 1.17575
1.17589 1.17599 1.17599
1.17612 1.17623 1.17623
1.17636 1.17647 1.17647
1.1766 1.1767 1.1767
1.17684 1.17694 1.17694
1.17708 1.17718 1.17718
1.17732 1.17742 1.17742
1.17755 1.17766 1.17766
1.17779 1.1779 1.1779
1.17803 1.17814 1.17814
1.17827 1.17837 1.17837
1.17851 1.17861 1.17861
1.17875 1.17885 1.17885
1.17899 1.17909 1.17909
1.17923 1.17933 1.17933
1.17947 1.17957 1.17957
1.1797 1.17981 1.17981
1.17994 1.18005 1.18005
1.18018 1.18029 1.18029
1.18042 1.18053 1.18053
1.18066 1.18077 1.18077
1.1809 1.18101 1.18101
1.18114 1.18124 1.18124
1.18138 1.18148 1.18148
1.18162 1.18172 1.18172
1.18186 1.18196 1.18196
1.1821 1.1822 1.1822
1.18234 1.18244 1.18244
1.18258 1.18268 1.18268
1.18282 1.18292 1.18292
1.18306 1.18316 1.18316
1.1833 1.1834 1.1834
1.18354 1.18364 1.18364
1.18378 1.18388 1.18388
1.18402 1.18412 1.18412
1.18426 1.18436 1.18436
1.1845 1.1846 1.1846
1.18474 1.18484 1.18484
1.18498 1.18508 1.18508
1.18522 1.18532 1.18532
1.18546 1.18557 1.18557
1.1857 1.18581 1.18581
1.18594 1.18605 1.18605
1.18618 1.18629 1.18629
1.18642 1.18653 1.18653
1.18666 1.18677 1.18677
1.1869 1.18701 1.18701
1.18714 1.18725 1.18725
1.18739 1.18749 1.18749
1.18763 1.18773 1.18773
1.18787 1.18797 1.18797
1.18811 1.18821 1.18821
1.18835 1.18846 1.18846
1.18859 1.1887 1.1887
1.18883 1.18894 1.18894
1.18907 1.18918 1.18918
1.18932 1.18942 1.18942
1.18956 1.18966 1.18966
1.1898 1.1899 1.1899
1.19004 1.19015 1.19015
1.19028 1.19039 1.19039
1.19052 1.19063 1.19063
1.19076 1.19087 1.19087
1.19101 1.19111 1.19111
1.19125 1.19136 1.19136
1.19149 1.1916 1.1916
1.19173 1.19184 1.19184
1.19197 1.19208 1.19208
1.19222 1.19232 1.19232
1.19246 1.19257 1.19257
1.1927 1.19281 1.19281
1.19294 1.19305 1.19305
1.19319 1.19329 1.19329
1.19343 1.19353 1.19353
1.19367 1.19378 1.19378
1.19391 1.19402 1.19402
1.19416 1.19426 1.19426
1.1944 1.19451 1.19451
1.19464 1.19475 1.19475
1.19488 1.19499 1.19499
1.19513 1.19523 1.19523
1.19537 1.19548 1.19548
1.19561 1.19572 1.19572
1.19585 1.19596 1.19596
1.1961 1.19621 1.19621
1.19634 1.19645 1.19645
1.19658 1.19669 1.19669
1.19683 1.19693 1.19693
1.19707 1.19718 1.19718
1.19731 1.19742 1.19742
1.19756 1.19767 1.19767
1.1978 1.19791 1.19791
1.19804 1.19815 1.19815
1.19829 1.1984 1.1984
1.19853 1.19864 1.19864
1.19877 1.19888 1.19888
1.19902 1.19913 1.19913
1.19926 1.19937 1.19937
1.19951 1.19961 1.19961
1.19975 1.19986 1.19986
1.19999 1.2001 1.2001
1.20024 1.20035 1.20035
1.20048 1.20059 1.20059
1.20073 1.20083 1.20083
1.20097 1.20108 1.20108
1.20121 1.20132 1.20132
1.20146 1.20157 1.20157
1.2017 1.20181 1.20181
1.20195 1.20206 1.20206
1.20219 1.2023 1.2023
1.20244 1.20255 1.20255
1.20268 1.20279 1.20279
1.20293 1.20303 1.20303
1.20317 1.20328 1.20328
1.20341 1.20352 1.20352
1.20366 1.20377 1.20377
1.2039 1.20401 1.20401
1.20415 1.20426 1.20426
1.20439 1.2045 1.2045
1.20464 1.20475 1.20475
1.20488 1.20499 1.20499
1.20513 1.20524 1.20524
1.20538 1.20549 1.20549
1.20562 1.20573 1.20573
1.20587 1.20598 1.20598
1.20611 1.20622 1.20622
1.20636 1.20647 1.20647
1.2066 1.20671 1.20671
1.20685 1.20696 1.20696
1.20709 1.2072 1.2072
1.20734 1.20745 1.20745
1.20758 1.2077 1.2077
1.20783 1.20794 1.20794
1.20808 1.20819 1.20819
1.20832 1.20843 1.20843
1.20857 1.20868 1.20868
1.20881 1.20893 1.20893
1.20906 1.20917 1.20917
1.20931 1.20942 1.20942
1.20955 1.20966 1.20966
1.2098 1.20991 1.20991
1.21005 1.21016 1.21016
1.21029 1.2104 1.2104
1.21054 1.21065 1.21065
1.21079 1.2109 1.2109
1.21103 1.21114 1.21114
1.21128 1.21139 1.21139
1.21153 1.21164 1.21164
1.21177 1.21188 1.21188
1.21202 1.21213 1.21213
1.21227 1.21238 1.21238
1.21251 1.21262 1.21262
1.21276 1.21287 1.21287
1.21301 1.21312 1.21312
1.21325 1.21337 1.21337
1.2135 1.21361 1.21361
1.21375 1.21386 1.21386
1.214 1.21411 1.21411
1.21424 1.21436 1.21436
1.21449 1.2146 1.2146
1.21474 1.21485 1.21485
1.21499 1.2151 1.2151
1.21523 1.21535 1.21535
1.21548 1.21559 1.21559
1.21573 1.21584 1.21584
1.21598 1.21609 1.21609
1.21622 1.21634 1.21634
1.21647 1.21658 1.21658
1.21672 1.21683 1.21683
1.21697 1.21708 1.21708
1.21722 1.21733 1.21733
1.21746 1.21758 1.21758
1.21771 1.21783 1.21783
1.21796 1.21807 1.21807
1.21821 1.21832 1.21832
1.21846 1.21857 1.21857
1.21871 1.21882 1.21882
1.21895 1.21907 1.21907
1.2192 1.21932 1.21932
1.21945 1.21957 1.21957
1.2197 1.21981 1.21981
1.21995 1.22006 1.22006
1.2202 1.22031 1.22031
1.22045 1.22056 1.22056
1.2207 1.22081 1.22081
1.22095 1.22106 1.22106
1.22119 1.22131 1.22131
1.22144 1.22156 1.22156
1.22169 1.22181 1.22181
1.22194 1.22206 1.22206
1.22219 1.2223 1.2223
1.22244 1.22255 1.22255
1.22269 1.2228 1.2228
1.22294 1.22305 1.22305
1.22319 1.2233 1.2233
1.22344 1.22355 1.22355
1.22369 1.2238 1.2238
1.22394 1.22405 1.22405
1.22419 1.2243 1.2243
1.22444 1.22455 1.22455
1.22469 1.2248 1.2248
1.22494 1.22505 1.22505
1.22519 1.2253 1.2253
1.22544 1.22555 1.22555
1.22569 1.2258 1.2258
1.22594 1.22605 1.22605
1.22619 1.2263 1.2263
1.22644 1.22655 1.22655
1.22669 1.2268 1.2268
1.22694 1.22705 1.22705
1.22719 1.22731 1.22731
1.22744 1.22756 1.22756
1.22769 1.22781 1.22781
1.22794 1.22806 1.22806
1.22819 1.22831 1.22831
1.22844 1.22856 1.22856
1.22869 1.22881 1.22881
1.22895 1.22906 1.22906
1.2292 1.22931 1.22931
1.22945 1.22956 1.22956
1.2297 1.22981 1.22981
1.22995 1.23007 1.23007
1.2302 1.23032 1.23032
1.23045 1.23057 1.23057
1.2307 1.23082 1.23082
1.23096 1.23107 1.23107
1.23121 1.23132 1.23132
1.23146 1.23157 1.23157
1.23171 1.23183 1.23183
1.23196 1.23208 1.23208
1.23221 1.23233 1.23233
1.23247 1.23258 1.23258
1.23272 1.23283 1.23283
1.23297 1.23309 1.23309
1.23322 1.23334 1.23334
1.23347 1.23359 1.23359
1.23373 1.23384 1.23384
1.23398 1.23409 1.23409
1.23423 1.23435 1.23435
1.23448 1.2346 1.2346
1.23474 1.23485 1.23485
1.23499 1.2351 1.2351
1.23524 1.23536 1.23536
1.23549 1.23561 1.23561
1.23575 1.23586 1.23586
1.236 1.23612 1.23612
1.23625 1.23637 1.23637
1.2365 1.23662 1.23662
1.23676 1.23687 1.23687
1.23701 1.23713 1.23713
1.23726 1.23738 1.23738
1.23752 1.23763 1.23763
1.23777 1.23789 1.23789
1.23802 1.23814 1.23814
1.23828 1.23839 1.23839
1.23853 1.23865 1.23865
1.23878 1.2389 1.2389
1.23904 1.23915 1.23915
1.23929 1.23941 1.23941
1.23954 1.23966 1.23966
1.2398 1.23991 1.23991
1.24005 1.24017 1.24017
1.2403 1.24042 1.24042
1.24056 1.24068 1.24068
1.24081 1.24093 1.24093
1.24107 1.24118 1.24118
1.24132 1.24144 1.24144
1.24157 1.24169 1.24169
1.24183 1.24195 1.24195
1.24208 1.2422 1.2422
1.24234 1.24245 1.24245
1.24259 1.24271 1.24271
1.24284 1.24296 1.24296
1.2431 1.24322 1.24322
1.24335 1.24347 1.24347
1.24361 1.24373 1.24373
1.24386 1.24398 1.24398
1.24412 1.24424 1.24424
1.24437 1.24449 1.24449
1.24463 1.24475 1.24475
1.24488 1.245 1.245
1.24514 1.24526 1.24526
1.24539 1.24551 1.24551
1.24565 1.24577 1.24577
1.2459 1.24602 1.24602
1.24616 1.24628 1.24628
1.24641 1.24653 1.24653
1.24667 1.24679 1.24679
1.24692 1.24704 1.24704
1.24718 1.2473 1.2473
1.24743 1.24755 1.24755
1.24769 1.24781 1.24781
1.24795 1.24807 1.24807
1.2482 1.24832 1.24832
1.24846 1.24858 1.24858
1.24871 1.24883 1.24883
1.24897 1.24909 1.24909
1.24923 1.24935 1.24935
1.24948 1.2496 1.2496
1.24974 1.24986 1.24986
1.24999 1.25011 1.25011
1.25025 1.25037 1.25037
1.25051 1.25063 1.25063
1.25076 1.25088 1.25088
1.25102 1.25114 1.25114
1.25128 1.2514 1.2514
1.25153 1.25165 1.25165
1.25179 1.25191 1.25191
1.25205 1.25217 1.25217
1.2523 1.25242 1.25242
1.25256 1.25268 1.25268
1.25282 1.25294 1.25294
1.25307 1.25319 1.25319
1.25333 1.25345 1.25345
1.25359 1.25371 1.25371
1.25384 1.25397 1.25397
1.2541 1.25422 1.25422
1.25436 1.25448 1.25448
1.25462 1.25474 1.25474
1.25487 1.255 1.255
1.25513 1.25525 1.25525
1.25539 1.25551 1.25551
1.25565 1.25577 1.25577
1.2559 1.25603 1.25603
1.25616 1.25628 1.25628
1.25642 1.25654 1.25654
1.25668 1.2568 1.2568
1.25694 1.25706 1.25706
1.25719 1.25732 1.25732
1.25745 1.25757 1.25757
1.25771 1.25783 1.25783
1.25797 1.25809 1.25809
1.25823 1.25835 1.25835
1.25848 1.25861 1.25861
1.25874 1.25887 1.25887
1.259 1.25912 1.25912
1.25926 1.25938 1.25938
1.25952 1.25964 1.25964
1.25978 1.2599 1.2599
1.26004 1.26016 1.26016
1.26029 1.26042 1.26042
1.26055 1.26068 1.26068
1.26081 1.26093 1.26093
1.26107 1.26119 1.26119
1.26133 1.26145 1.26145
1.26159 1.26171 1.26171
1.26185 1.26197 1.26197
1.26211 1.26223 1.26223
1.26237 1.26249 1.26249
1.26263 1.26275 1.26275
1.26289 1.26301 1.26301
1.26314 1.26327 1.26327
1.2634 1.26353 1.26353
1.26366 1.26379 1.26379
1.26392 1.26405 1.26405
1.26418 1.26431 1.26431
1.26444 1.26457 1.26457
1.2647 1.26483 1.26483
1.26496 1.26509 1.26509
1.26522 1.26535 1.26535
1.26548 1.26561 1.26561
1.26574 1.26587 1.26587
1.266 1.26613 1.26613
1.26626 1.26639 1.26639
1.26652 1.26665 1.26665
1.26678 1.26691 1.26691
1.26704 1.26717 1.26717
1.26731 1.26743 1.26743
1.26757 1.26769 1.26769
1.26783 1.26795 1.26795
1.26809 1.26821 1.26821
1.26835 1.26847 1.26847
1.26861 1.26873 1.26873
1.26887 1.269 1.269
1.26913 1.26926 1.26926
1.26939 1.26952 1.26952
1.26965 1.26978 1.26978
1.26991 1.27004 1.27004
1.27018 1.2703 1.2703
1.27044 1.27056 1.27056
1.2707 1.27082 1.27082
1.27096 1.27109 1.27109
1.27122 1.27135 1.27135
1.27148 1.27161 1.27161
1.27174 1.27187 1.27187
1.27201 1.27213 1.27213
1.27227 1.27239 1.27239
1.27253 1.27266 1.27266
1.27279 1.27292 1.27292
1.27305 1.27318 1.27318
1.27332 1.27344 1.27344
1.27358 1.2737 1.2737
1.27384 1.27397 1.27397
1.2741 1.27423 1.27423
1.27437 1.27449 1.27449
1.27463 1.27475 1.27475
1.27489 1.27502 1.27502
1.27515 1.27528 1.27528
1.27542 1.27554 1.27554
1.27568 1.2758 1.2758
1.27594 1.27607 1.27607
1.2762 1.27633 1.27633
1.27647 1.27659 1.27659
1.27673 1.27686 1.27686
1.27699 1.27712 1.27712
1.27726 1.27738 1.27738
1.27752 1.27765 1.27765
1.27778 1.27791 1.27791
1.27804 1.27817 1.27817
1.27831 1.27844 1.27844
1.27857 1.2787 1.2787
1.27884 1.27896 1.27896
1.2791 1.27923 1.27923
1.27936 1.27949 1.27949
1.27963 1.27975 1.27975
1.27989 1.28002 1.28002
1.28015 1.28028 1.28028
1.28042 1.28055 1.28055
1.28068 1.28081 1.28081
1.28095 1.28107 1.28107
1.28121 1.28134 1.28134
1.28147 1.2816 1.2816
1.28174 1.28187 1.28187
1.282 1.28213 1.28213
1.28227 1.28239 1.28239
1.28253 1.28266 1.28266
1.2828 1.28292 1.28292
1.28306 1.28319 1.28319
1.28332 1.28345 1.28345
1.28359 1.28372 1.28372
1.28385 1.28398 1.28398
1.28412 1.28425 1.28425
1.28438 1.28451 1.28451
1.28465 1.28478 1.28478
1.28491 1.28504 1.28504
1.28518 1.28531 1.28531
1.28544 1.28557 1.28557
1.28571 1.28584 1.28584
1.28597 1.2861 1.2861
1.28624 1.28637 1.28637
1.28651 1.28663 1.28663
1.28677 1.2869 1.2869
1.28704 1.28717 1.28717
1.2873 1.28743 1.28743
1.28757 1.2877 1.2877
1.28783 1.28796 1.28796
1.2881 1.28823 1.28823
1.28837 1.2885 1.2885
1.28863 1.28876 1.28876
1.2889 1.28903 1.28903
1.28916 1.28929 1.28929
1.28943 1.28956 1.28956
1.2897 1.28983 1.28983
1.28996 1.29009 1.29009
1.29023 1.29036 1.29036
1.2905 1.29063 1.29063
1.29076 1.29089 1.29089
1.29103 1.29116 1.29116
1.29129 1.29143 1.29143
1.29156 1.29169 1.29169
1.29183 1.29196 1.29196
1.2921 1.29223 1.29223
1.29236 1.29249 1.29249
1.29263 1.29276 1.29276
1.2929 1.29303 1.29303
1.29316 1.29329 1.29329
1.29343 1.29356 1.29356
1.2937 1.29383 1.29383
1.29397 1.2941 1.2941
1.29423 1.29436 1.29436
1.2945 1.29463 1.29463
1.29477 1.2949 1.2949
1.29504 1.29517 1.29517
1.2953 1.29544 1.29544
1.29557 1.2957 1.2957
1.29584 1.29597 1.29597
1.29611 1.29624 1.29624
1.29637 1.29651 1.29651
1.29664 1.29678 1.29678
1.29691 1.29704 1.29704
1.29718 1.29731 1.29731
1.29745 1.29758 1.29758
1.29772 1.29785 1.29785
1.29798 1.29812 1.29812
1.29825 1.29839 1.29839
1.29852 1.29865 1.29865
1.29879 1.29892 1.29892
1.29906 1.29919 1.29919
1.29933 1.29946 1.29946
1.2996 1.29973 1.29973
1.29987 1.3 1.3
1.30013 1.30027 1.30027
1.3004 1.30054 1.30054
1.30067 1.30081 1.30081
1.30094 1.30107 1.30107
1.30121 1.30134 1.30134
1.30148 1.30161 1.30161
1.30175 1.30188 1.30188
1.30202 1.30215 1.30215
1.30229 1.30242 1.30242
1.30256 1.30269 1.30269
1.30283 1.30296 1.30296
1.3031 1.30323 1.30323
1.30337 1.3035 1.3035
1.30364 1.30377 1.30377
1.30391 1.30404 1.30404
1.30418 1.30431 1.30431
1.30445 1.30458 1.30458
1.30472 1.30485 1.30485
1.30499 1.30512 1.30512
1.30526 1.30539 1.30539
1.30553 1.30566 1.30566
1.3058 1.30593 1.30593
1.30607 1.3062 1.3062
1.30634 1.30647 1.30647
1.30661 1.30675 1.30675
1.30688 1.30702 1.30702
1.30715 1.30729 1.30729
1.30742 1.30756 1.30756
1.30769 1.30783 1.30783
1.30796 1.3081 1.3081
1.30824 1.30837 1.30837
1.30851 1.30864 1.30864
1.30878 1.30891 1.30891
1.30905 1.30918 1.30918
1.30932 1.30946 1.30946
1.30959 1.30973 1.30973
1.30986 1.31 1.31
1.31014 1.31027 1.31027
1.31041 1.31054 1.31054
1.31068 1.31081 1.31081
1.31095 1.31109 1.31109
1.31122 1.31136 1.31136
1.31149 1.31163 1.31163
1.31177 1.3119 1.3119
1.31204 1.31217 1.31217
1.31231 1.31245 1.31245
1.31258 1.31272 1.31272
1.31285 1.31299 1.31299
1.31313 1.31326 1.31326
1.3134 1.31354 1.31354
1.31367 1.31381 1.31381
1.31394 1.31408 1.31408
1.31422 1.31435 1.31435
1.31449 1.31463 1.31463
1.31476 1.3149 1.3149
1.31504 1.31517 1.31517
1.31531 1.31545 1.31545
1.31558 1.31572 1.31572
1.31585 1.31599 1.31599
1.31613 1.31627 1.31627
1.3164 1.31654 1.31654
1.31667 1.31681 1.31681
1.31695 1.31709 1.31709
1.31722 1.31736 1.31736
1.31749 1.31763 1.31763
1.31777 1.31791 1.31791
1.31804 1.31818 1.31818
1.31832 1.31845 1.31845
1.31859 1.31873 1.31873
1.31886 1.319 1.319
1.31914 1.31928 1.31928
1.31941 1.31955 1.31955
1.31969 1.31982 1.31982
1.31996 1.3201 1.3201
1.32023 1.32037 1.32037
1.32051 1.32065 1.32065
1.32078 1.32092 1.32092
1.32106 1.3212 1.3212
1.32133 1.32147 1.32147
1.32161 1.32174 1.32174
1.32188 1.32202 1.32202
1.32216 1.32229 1.32229
1.32243 1.32257 1.32257
1.32271 1.32284 1.32284
1.32298 1.32312 1.32312
1.32326 1.32339 1.32339
1.32353 1.32367 1.32367
1.32381 1.32394 1.32394
1.32408 1.32422 1.32422
1.32436 1.3245 1.3245
1.32463 1.32477 1.32477
1.32491 1.32505 1.32505
1.32518 1.32532 1.32532
1.32546 1.3256 1.3256
1.32573 1.32587 1.32587
1.32601 1.32615 1.32615
1.32629 1.32643 1.32643
1.32656 1.3267 1.3267
1.32684 1.32698 1.32698
1.32711 1.32725 1.32725
1.32739 1.32753 1.32753
1.32767 1.32781 1.32781
1.32794 1.32808 1.32808
1.32822 1.32836 1.32836
1.32849 1.32864 1.32864
1.32877 1.32891 1.32891
1.32905 1.32919 1.32919
1.32932 1.32946 1.32946
1.3296 1.32974 1.32974
1.32988 1.33002 1.33002
1.33015 1.3303 1.3303
1.33043 1.33057 1.33057
1.33071 1.33085 1.33085
1.33099 1.33113 1.33113
1.33126 1.3314 1.3314
1.33154 1.33168 1.33168
1.33182 1.33196 1.33196
1.33209 1.33224 1.33224
1.33237 1.33251 1.33251
1.33265 1.33279 1.33279
1.33293 1.33307 1.33307
1.3332 1.33335 1.33335
1.33348 1.33362 1.33362
1.33376 1.3339 1.3339
1.33404 1.33418 1.33418
1.33432 1.33446 1.33446
1.33459 1.33474 1.33474
1.33487 1.33501 1.33501
1.33515 1.33529 1.33529
1.33543 1.33557 1.33557
1.33571 1.33585 1.33585
1.33599 1.33613 1.33613
1.33626 1.33641 1.33641
1.33654 1.33669 1.33669
1.33682 1.33696 1.33696
1.3371 1.33724 1.33724
1.33738 1.33752 1.33752
1.33766 1.3378 1.3378
1.33794 1.33808 1.33808
1.33822 1.33836 1.33836
1.33849 1.33864 1.33864
1.33877 1.33892 1.33892
1.33905 1.3392 1.3392
1.33933 1.33948 1.33948
1.33961 1.33976 1.33976
1.33989 1.34003 1.34003
1.34017 1.34031 1.34031
1.34045 1.34059 1.34059
1.34073 1.34087 1.34087
1.34101 1.34115 1.34115
1.34129 1.34143 1.34143
1.34157 1.34171 1.34171
1.34185 1.34199 1.34199
1.34213 1.34227 1.34227
1.34241 1.34255 1.34255
1.34269 1.34283 1.34283
1.34297 1.34311 1.34311
1.34325 1.3434 1.3434
1.34353 1.34368 1.34368
1.34381 1.34396 1.34396
1.34409 1.34424 1.34424
1.34437 1.34452 1.34452
1.34465 1.3448 1.3448
1.34493 1.34508 1.34508
1.34522 1.34536 1.34536
1.3455 1.34564 1.34564
1.34578 1.34592 1.34592
1.34606 1.3462 1.3462
1.34634 1.34648 1.34648
1.34662 1.34677 1.34677
1.3469 1.34705 1.34705
1.34718 1.34733 1.34733
1.34746 1.34761 1.34761
1.34775 1.34789 1.34789
1.34803 1.34817 1.34817
1.34831 1.34846 1.34846
1.34859 1.34874 1.34874
1.34887 1.34902 1.34902
1.34916 1.3493 1.3493
1.34944 1.34958 1.34958
1.34972 1.34987 1.34987
1.35 1.35015 1.35015
1.35028 1.35043 1.35043
1.35057 1.35071 1.35071
1.35085 1.351 1.351
1.35113 1.35128 1.35128
1.35141 1.35156 1.35156
1.3517 1.35184 1.35184
1.35198 1.35213 1.35213
1.35226 1.35241 1.35241
